,split,Frequence (%),Metric name,Scores,D,M
277,leave_drugs_out (test_set 1),1,AUPRC,0.038401968178177814,twosides-NOSYN,AUPRC
278,leave_drugs_out (test_set 1),1,AUPRC,0.345125954031175,twosides-NOSYN,AUPRC
279,leave_drugs_out (test_set 1),1,AUPRC,0.19851511080707557,twosides-NOSYN,AUPRC
280,leave_drugs_out (test_set 1),2,AUPRC,0.5010752026299418,twosides-NOSYN,AUPRC
281,leave_drugs_out (test_set 1),2,AUPRC,0.4216442605641876,twosides-NOSYN,AUPRC
282,leave_drugs_out (test_set 1),1,AUPRC,0.0633530436232973,twosides-NOSYN,AUPRC
283,leave_drugs_out (test_set 1),1,AUPRC,0.3584564832048005,twosides-NOSYN,AUPRC
284,leave_drugs_out (test_set 1),1,AUPRC,0.3189648416067048,twosides-NOSYN,AUPRC
285,leave_drugs_out (test_set 1),2,AUPRC,0.6015380928181195,twosides-NOSYN,AUPRC
286,leave_drugs_out (test_set 1),2,AUPRC,0.5775045734361581,twosides-NOSYN,AUPRC
287,leave_drugs_out (test_set 1),2,AUPRC,0.5117590466538049,twosides-NOSYN,AUPRC
288,leave_drugs_out (test_set 1),1,AUPRC,0.15039649014902862,twosides-NOSYN,AUPRC
289,leave_drugs_out (test_set 1),1,AUPRC,0.4156882963823457,twosides-NOSYN,AUPRC
290,leave_drugs_out (test_set 1),1,AUPRC,0.37427278091550087,twosides-NOSYN,AUPRC
291,leave_drugs_out (test_set 1),1,AUPRC,0.09540451019844523,twosides-NOSYN,AUPRC
292,leave_drugs_out (test_set 1),1,AUPRC,0.042100579388676215,twosides-NOSYN,AUPRC
293,leave_drugs_out (test_set 1),1,AUPRC,0.054163140920726494,twosides-NOSYN,AUPRC
294,leave_drugs_out (test_set 1),1,AUPRC,0.05039934791924054,twosides-NOSYN,AUPRC
295,leave_drugs_out (test_set 1),1,AUPRC,0.1387507360179371,twosides-NOSYN,AUPRC
296,leave_drugs_out (test_set 1),1,AUPRC,0.2539067931154267,twosides-NOSYN,AUPRC
297,leave_drugs_out (test_set 1),1,AUPRC,0.14589295966708332,twosides-NOSYN,AUPRC
298,leave_drugs_out (test_set 1),1,AUPRC,0.09388627923343719,twosides-NOSYN,AUPRC
299,leave_drugs_out (test_set 1),1,AUPRC,0.15036959285365728,twosides-NOSYN,AUPRC
300,leave_drugs_out (test_set 1),1,AUPRC,0.1919348579698281,twosides-NOSYN,AUPRC
301,leave_drugs_out (test_set 1),1,AUPRC,0.0877420269119653,twosides-NOSYN,AUPRC
302,leave_drugs_out (test_set 1),1,AUPRC,0.2590278819459355,twosides-NOSYN,AUPRC
303,leave_drugs_out (test_set 1),2,AUPRC,0.46557088000719876,twosides-NOSYN,AUPRC
304,leave_drugs_out (test_set 1),1,AUPRC,0.12146706444536111,twosides-NOSYN,AUPRC
305,leave_drugs_out (test_set 1),1,AUPRC,0.24550892077699182,twosides-NOSYN,AUPRC
306,leave_drugs_out (test_set 1),1,AUPRC,0.2991892039265588,twosides-NOSYN,AUPRC
307,leave_drugs_out (test_set 1),2,AUPRC,0.44412448657677506,twosides-NOSYN,AUPRC
308,leave_drugs_out (test_set 1),1,AUPRC,0.21606628192188104,twosides-NOSYN,AUPRC
309,leave_drugs_out (test_set 1),1,AUPRC,0.16977211707943285,twosides-NOSYN,AUPRC
310,leave_drugs_out (test_set 1),1,AUPRC,0.0406913203891659,twosides-NOSYN,AUPRC
311,leave_drugs_out (test_set 1),1,AUPRC,0.18252302727597872,twosides-NOSYN,AUPRC
312,leave_drugs_out (test_set 1),1,AUPRC,0.045112796603502384,twosides-NOSYN,AUPRC
313,leave_drugs_out (test_set 1),1,AUPRC,0.10478245871915898,twosides-NOSYN,AUPRC
314,leave_drugs_out (test_set 1),1,AUPRC,0.2713970612027415,twosides-NOSYN,AUPRC
315,leave_drugs_out (test_set 1),1,AUPRC,0.1621259201338041,twosides-NOSYN,AUPRC
316,leave_drugs_out (test_set 1),1,AUPRC,0.04566728947874749,twosides-NOSYN,AUPRC
317,leave_drugs_out (test_set 1),1,AUPRC,0.18074629110896145,twosides-NOSYN,AUPRC
318,leave_drugs_out (test_set 1),1,AUPRC,0.3133931205057964,twosides-NOSYN,AUPRC
319,leave_drugs_out (test_set 1),1,AUPRC,0.1152429822483151,twosides-NOSYN,AUPRC
320,leave_drugs_out (test_set 1),1,AUPRC,0.09613044931748765,twosides-NOSYN,AUPRC
321,leave_drugs_out (test_set 1),1,AUPRC,0.1077459208064079,twosides-NOSYN,AUPRC
322,leave_drugs_out (test_set 1),1,AUPRC,0.3581440634552905,twosides-NOSYN,AUPRC
323,leave_drugs_out (test_set 1),1,AUPRC,0.05520333049332116,twosides-NOSYN,AUPRC
324,leave_drugs_out (test_set 1),1,AUPRC,0.03990550411786428,twosides-NOSYN,AUPRC
325,leave_drugs_out (test_set 1),1,AUPRC,0.0652455893981547,twosides-NOSYN,AUPRC
326,leave_drugs_out (test_set 1),2,AUPRC,0.6066241486460868,twosides-NOSYN,AUPRC
327,leave_drugs_out (test_set 1),1,AUPRC,0.36983263883149786,twosides-NOSYN,AUPRC
328,leave_drugs_out (test_set 1),1,AUPRC,0.28549600242245915,twosides-NOSYN,AUPRC
329,leave_drugs_out (test_set 1),1,AUPRC,0.23116810336338844,twosides-NOSYN,AUPRC
330,leave_drugs_out (test_set 1),2,AUPRC,0.564590493976286,twosides-NOSYN,AUPRC
331,leave_drugs_out (test_set 1),1,AUPRC,0.17241021627170633,twosides-NOSYN,AUPRC
332,leave_drugs_out (test_set 1),1,AUPRC,0.2961937496166396,twosides-NOSYN,AUPRC
333,leave_drugs_out (test_set 1),1,AUPRC,0.0594095236278768,twosides-NOSYN,AUPRC
334,leave_drugs_out (test_set 1),1,AUPRC,0.11369817904305596,twosides-NOSYN,AUPRC
335,leave_drugs_out (test_set 1),1,AUPRC,0.12937938636263502,twosides-NOSYN,AUPRC
336,leave_drugs_out (test_set 1),1,AUPRC,0.12474220992429291,twosides-NOSYN,AUPRC
337,leave_drugs_out (test_set 1),1,AUPRC,0.026964229256362087,twosides-NOSYN,AUPRC
338,leave_drugs_out (test_set 1),1,AUPRC,0.1696167583549103,twosides-NOSYN,AUPRC
339,leave_drugs_out (test_set 1),1,AUPRC,0.23871341788860445,twosides-NOSYN,AUPRC
340,leave_drugs_out (test_set 1),2,AUPRC,0.5217765058056447,twosides-NOSYN,AUPRC
341,leave_drugs_out (test_set 1),1,AUPRC,0.10997510410025307,twosides-NOSYN,AUPRC
342,leave_drugs_out (test_set 1),1,AUPRC,0.042001127401770304,twosides-NOSYN,AUPRC
343,leave_drugs_out (test_set 1),1,AUPRC,0.02582498738336665,twosides-NOSYN,AUPRC
344,leave_drugs_out (test_set 1),2,AUPRC,0.6386274320238164,twosides-NOSYN,AUPRC
345,leave_drugs_out (test_set 1),1,AUPRC,0.20466543526417713,twosides-NOSYN,AUPRC
346,leave_drugs_out (test_set 1),1,AUPRC,0.05735093752753006,twosides-NOSYN,AUPRC
347,leave_drugs_out (test_set 1),1,AUPRC,0.3198832795983162,twosides-NOSYN,AUPRC
348,leave_drugs_out (test_set 1),1,AUPRC,0.1980543277825964,twosides-NOSYN,AUPRC
349,leave_drugs_out (test_set 1),1,AUPRC,0.0912431842517259,twosides-NOSYN,AUPRC
350,leave_drugs_out (test_set 1),2,AUPRC,0.6479991006812479,twosides-NOSYN,AUPRC
351,leave_drugs_out (test_set 1),1,AUPRC,0.04677333119091459,twosides-NOSYN,AUPRC
352,leave_drugs_out (test_set 1),1,AUPRC,0.21051290768088535,twosides-NOSYN,AUPRC
353,leave_drugs_out (test_set 1),1,AUPRC,0.17638179024259876,twosides-NOSYN,AUPRC
354,leave_drugs_out (test_set 1),1,AUPRC,0.13012920751141432,twosides-NOSYN,AUPRC
355,leave_drugs_out (test_set 1),1,AUPRC,0.1057891175039875,twosides-NOSYN,AUPRC
356,leave_drugs_out (test_set 1),1,AUPRC,0.07281632936764273,twosides-NOSYN,AUPRC
357,leave_drugs_out (test_set 1),1,AUPRC,0.275217137076199,twosides-NOSYN,AUPRC
358,leave_drugs_out (test_set 1),1,AUPRC,0.13094649776380218,twosides-NOSYN,AUPRC
359,leave_drugs_out (test_set 1),1,AUPRC,0.0659547315736416,twosides-NOSYN,AUPRC
360,leave_drugs_out (test_set 1),1,AUPRC,0.03457258642126513,twosides-NOSYN,AUPRC
361,leave_drugs_out (test_set 1),1,AUPRC,0.3189606095485277,twosides-NOSYN,AUPRC
362,leave_drugs_out (test_set 1),1,AUPRC,0.18257085411588453,twosides-NOSYN,AUPRC
363,leave_drugs_out (test_set 1),1,AUPRC,0.2959855344185023,twosides-NOSYN,AUPRC
364,leave_drugs_out (test_set 1),1,AUPRC,0.27821344750344523,twosides-NOSYN,AUPRC
365,leave_drugs_out (test_set 1),1,AUPRC,0.12975007343239559,twosides-NOSYN,AUPRC
366,leave_drugs_out (test_set 1),4,AUPRC,0.9106712076502592,twosides-NOSYN,AUPRC
367,leave_drugs_out (test_set 1),1,AUPRC,0.3027069285638605,twosides-NOSYN,AUPRC
368,leave_drugs_out (test_set 1),1,AUPRC,0.4277623397374282,twosides-NOSYN,AUPRC
369,leave_drugs_out (test_set 1),1,AUPRC,0.39796247812970614,twosides-NOSYN,AUPRC
370,leave_drugs_out (test_set 1),1,AUPRC,0.28378200842992896,twosides-NOSYN,AUPRC
371,leave_drugs_out (test_set 1),1,AUPRC,0.1490271780996967,twosides-NOSYN,AUPRC
372,leave_drugs_out (test_set 1),1,AUPRC,0.2131995717515101,twosides-NOSYN,AUPRC
373,leave_drugs_out (test_set 1),1,AUPRC,0.022989414908707952,twosides-NOSYN,AUPRC
374,leave_drugs_out (test_set 1),1,AUPRC,0.0862466884455459,twosides-NOSYN,AUPRC
375,leave_drugs_out (test_set 1),1,AUPRC,0.057046864463389475,twosides-NOSYN,AUPRC
376,leave_drugs_out (test_set 1),1,AUPRC,0.06944935297847338,twosides-NOSYN,AUPRC
377,leave_drugs_out (test_set 1),1,AUPRC,0.08926283064582778,twosides-NOSYN,AUPRC
378,leave_drugs_out (test_set 1),1,AUPRC,0.03362319016579258,twosides-NOSYN,AUPRC
379,leave_drugs_out (test_set 1),1,AUPRC,0.18642375590975108,twosides-NOSYN,AUPRC
380,leave_drugs_out (test_set 1),1,AUPRC,0.04737712435306296,twosides-NOSYN,AUPRC
381,leave_drugs_out (test_set 1),1,AUPRC,0.24039860621896952,twosides-NOSYN,AUPRC
382,leave_drugs_out (test_set 1),1,AUPRC,0.12439262636299256,twosides-NOSYN,AUPRC
383,leave_drugs_out (test_set 1),1,AUPRC,0.22322366251709355,twosides-NOSYN,AUPRC
384,leave_drugs_out (test_set 1),1,AUPRC,0.03989614758015279,twosides-NOSYN,AUPRC
385,leave_drugs_out (test_set 1),3,AUPRC,0.8638168893355271,twosides-NOSYN,AUPRC
386,leave_drugs_out (test_set 1),1,AUPRC,0.15508876765548102,twosides-NOSYN,AUPRC
387,leave_drugs_out (test_set 1),1,AUPRC,0.3703648104609544,twosides-NOSYN,AUPRC
388,leave_drugs_out (test_set 1),1,AUPRC,0.05600589034737092,twosides-NOSYN,AUPRC
389,leave_drugs_out (test_set 1),1,AUPRC,0.11346966592389829,twosides-NOSYN,AUPRC
390,leave_drugs_out (test_set 1),1,AUPRC,0.02282227936811785,twosides-NOSYN,AUPRC
391,leave_drugs_out (test_set 1),1,AUPRC,0.24199222203414864,twosides-NOSYN,AUPRC
392,leave_drugs_out (test_set 1),1,AUPRC,0.29389401849147034,twosides-NOSYN,AUPRC
393,leave_drugs_out (test_set 1),1,AUPRC,0.23531485106394526,twosides-NOSYN,AUPRC
394,leave_drugs_out (test_set 1),1,AUPRC,0.10839444004645617,twosides-NOSYN,AUPRC
395,leave_drugs_out (test_set 1),1,AUPRC,0.09962654708101396,twosides-NOSYN,AUPRC
396,leave_drugs_out (test_set 1),1,AUPRC,0.12969191164622465,twosides-NOSYN,AUPRC
397,leave_drugs_out (test_set 1),1,AUPRC,0.12223364297395686,twosides-NOSYN,AUPRC
398,leave_drugs_out (test_set 1),1,AUPRC,0.1510569339291276,twosides-NOSYN,AUPRC
399,leave_drugs_out (test_set 1),1,AUPRC,0.44707212105259675,twosides-NOSYN,AUPRC
400,leave_drugs_out (test_set 1),1,AUPRC,0.17994137668654459,twosides-NOSYN,AUPRC
401,leave_drugs_out (test_set 1),1,AUPRC,0.39459579248257814,twosides-NOSYN,AUPRC
402,leave_drugs_out (test_set 1),1,AUPRC,0.08401345589637961,twosides-NOSYN,AUPRC
403,leave_drugs_out (test_set 1),1,AUPRC,0.22583988454640502,twosides-NOSYN,AUPRC
404,leave_drugs_out (test_set 1),1,AUPRC,0.04983095105406041,twosides-NOSYN,AUPRC
405,leave_drugs_out (test_set 1),1,AUPRC,0.17803164480427836,twosides-NOSYN,AUPRC
406,leave_drugs_out (test_set 1),1,AUPRC,0.03362024432964852,twosides-NOSYN,AUPRC
407,leave_drugs_out (test_set 1),1,AUPRC,0.0781428840626018,twosides-NOSYN,AUPRC
408,leave_drugs_out (test_set 1),1,AUPRC,0.055928117930520244,twosides-NOSYN,AUPRC
409,leave_drugs_out (test_set 1),2,AUPRC,0.44245131634072254,twosides-NOSYN,AUPRC
410,leave_drugs_out (test_set 1),1,AUPRC,0.10535934492991854,twosides-NOSYN,AUPRC
411,leave_drugs_out (test_set 1),1,AUPRC,0.08370172100331111,twosides-NOSYN,AUPRC
412,leave_drugs_out (test_set 1),1,AUPRC,0.3057081612118345,twosides-NOSYN,AUPRC
413,leave_drugs_out (test_set 1),1,AUPRC,0.18435190707894716,twosides-NOSYN,AUPRC
414,leave_drugs_out (test_set 1),1,AUPRC,0.07865763159819769,twosides-NOSYN,AUPRC
415,leave_drugs_out (test_set 1),1,AUPRC,0.0808996423152947,twosides-NOSYN,AUPRC
416,leave_drugs_out (test_set 1),1,AUPRC,0.1435953719295779,twosides-NOSYN,AUPRC
417,leave_drugs_out (test_set 1),1,AUPRC,0.2286287177943201,twosides-NOSYN,AUPRC
418,leave_drugs_out (test_set 1),1,AUPRC,0.07288171490557198,twosides-NOSYN,AUPRC
419,leave_drugs_out (test_set 1),1,AUPRC,0.10319140252175146,twosides-NOSYN,AUPRC
420,leave_drugs_out (test_set 1),2,AUPRC,0.5778495976838328,twosides-NOSYN,AUPRC
421,leave_drugs_out (test_set 1),1,AUPRC,0.34778904218129597,twosides-NOSYN,AUPRC
422,leave_drugs_out (test_set 1),1,AUPRC,0.09258040395412317,twosides-NOSYN,AUPRC
423,leave_drugs_out (test_set 1),1,AUPRC,0.09638113475732518,twosides-NOSYN,AUPRC
424,leave_drugs_out (test_set 1),1,AUPRC,0.027886644569069703,twosides-NOSYN,AUPRC
425,leave_drugs_out (test_set 1),1,AUPRC,0.07881636617496272,twosides-NOSYN,AUPRC
426,leave_drugs_out (test_set 1),1,AUPRC,0.1787847632611338,twosides-NOSYN,AUPRC
427,leave_drugs_out (test_set 1),1,AUPRC,0.05796311966823948,twosides-NOSYN,AUPRC
428,leave_drugs_out (test_set 1),2,AUPRC,0.6114341993764744,twosides-NOSYN,AUPRC
429,leave_drugs_out (test_set 1),1,AUPRC,0.11949750262031933,twosides-NOSYN,AUPRC
430,leave_drugs_out (test_set 1),1,AUPRC,0.07839722050933096,twosides-NOSYN,AUPRC
431,leave_drugs_out (test_set 1),1,AUPRC,0.04918614787693263,twosides-NOSYN,AUPRC
432,leave_drugs_out (test_set 1),1,AUPRC,0.27296548888737265,twosides-NOSYN,AUPRC
433,leave_drugs_out (test_set 1),1,AUPRC,0.033211048636403034,twosides-NOSYN,AUPRC
434,leave_drugs_out (test_set 1),1,AUPRC,0.05061258793378212,twosides-NOSYN,AUPRC
435,leave_drugs_out (test_set 1),1,AUPRC,0.10890522685142577,twosides-NOSYN,AUPRC
436,leave_drugs_out (test_set 1),1,AUPRC,0.2662162788518585,twosides-NOSYN,AUPRC
437,leave_drugs_out (test_set 1),1,AUPRC,0.06149599411059151,twosides-NOSYN,AUPRC
438,leave_drugs_out (test_set 1),1,AUPRC,0.15014838263892438,twosides-NOSYN,AUPRC
439,leave_drugs_out (test_set 1),1,AUPRC,0.05702290474968529,twosides-NOSYN,AUPRC
440,leave_drugs_out (test_set 1),1,AUPRC,0.08016818920192209,twosides-NOSYN,AUPRC
441,leave_drugs_out (test_set 1),1,AUPRC,0.050846170243010726,twosides-NOSYN,AUPRC
442,leave_drugs_out (test_set 1),1,AUPRC,0.06924869451794013,twosides-NOSYN,AUPRC
443,leave_drugs_out (test_set 1),1,AUPRC,0.19417582128569988,twosides-NOSYN,AUPRC
444,leave_drugs_out (test_set 1),1,AUPRC,0.14029637082783836,twosides-NOSYN,AUPRC
445,leave_drugs_out (test_set 1),1,AUPRC,0.12256762705234306,twosides-NOSYN,AUPRC
446,leave_drugs_out (test_set 1),1,AUPRC,0.12285545118979575,twosides-NOSYN,AUPRC
447,leave_drugs_out (test_set 1),1,AUPRC,0.4214895834941578,twosides-NOSYN,AUPRC
448,leave_drugs_out (test_set 1),1,AUPRC,0.027086546657050136,twosides-NOSYN,AUPRC
449,leave_drugs_out (test_set 1),2,AUPRC,0.5574266749962592,twosides-NOSYN,AUPRC
450,leave_drugs_out (test_set 1),1,AUPRC,0.043559993313397036,twosides-NOSYN,AUPRC
451,leave_drugs_out (test_set 1),1,AUPRC,0.051612350930207815,twosides-NOSYN,AUPRC
452,leave_drugs_out (test_set 1),1,AUPRC,0.04503605304903282,twosides-NOSYN,AUPRC
453,leave_drugs_out (test_set 1),1,AUPRC,0.04904527017446329,twosides-NOSYN,AUPRC
454,leave_drugs_out (test_set 1),1,AUPRC,0.09631865918760904,twosides-NOSYN,AUPRC
455,leave_drugs_out (test_set 1),1,AUPRC,0.06672020601782258,twosides-NOSYN,AUPRC
456,leave_drugs_out (test_set 1),1,AUPRC,0.05748426937117577,twosides-NOSYN,AUPRC
457,leave_drugs_out (test_set 1),2,AUPRC,0.5496101221400209,twosides-NOSYN,AUPRC
458,leave_drugs_out (test_set 1),1,AUPRC,0.06984377208119844,twosides-NOSYN,AUPRC
459,leave_drugs_out (test_set 1),1,AUPRC,0.18859302906550549,twosides-NOSYN,AUPRC
460,leave_drugs_out (test_set 1),1,AUPRC,0.04236921198224507,twosides-NOSYN,AUPRC
461,leave_drugs_out (test_set 1),1,AUPRC,0.06914644357606006,twosides-NOSYN,AUPRC
462,leave_drugs_out (test_set 1),1,AUPRC,0.034728487668315176,twosides-NOSYN,AUPRC
463,leave_drugs_out (test_set 1),1,AUPRC,0.40229936414998213,twosides-NOSYN,AUPRC
464,leave_drugs_out (test_set 1),1,AUPRC,0.22316794141327073,twosides-NOSYN,AUPRC
465,leave_drugs_out (test_set 1),1,AUPRC,0.10619147927675066,twosides-NOSYN,AUPRC
466,leave_drugs_out (test_set 1),1,AUPRC,0.09769535461341619,twosides-NOSYN,AUPRC
467,leave_drugs_out (test_set 1),1,AUPRC,0.12628947654750633,twosides-NOSYN,AUPRC
468,leave_drugs_out (test_set 1),1,AUROC,0.6521558893102625,twosides-NOSYN,AUROC
469,leave_drugs_out (test_set 1),1,AUROC,0.7317139888900607,twosides-NOSYN,AUROC
470,leave_drugs_out (test_set 1),1,AUROC,0.7576003335765663,twosides-NOSYN,AUROC
471,leave_drugs_out (test_set 1),1,AUROC,0.7120312117537366,twosides-NOSYN,AUROC
472,leave_drugs_out (test_set 1),1,AUROC,0.7182218472184745,twosides-NOSYN,AUROC
473,leave_drugs_out (test_set 1),1,AUROC,0.6493156531574699,twosides-NOSYN,AUROC
474,leave_drugs_out (test_set 1),1,AUROC,0.6594110876910336,twosides-NOSYN,AUROC
475,leave_drugs_out (test_set 1),1,AUROC,0.7214802477502752,twosides-NOSYN,AUROC
476,leave_drugs_out (test_set 1),1,AUROC,0.674442611843311,twosides-NOSYN,AUROC
477,leave_drugs_out (test_set 1),1,AUROC,0.7178404991619266,twosides-NOSYN,AUROC
478,leave_drugs_out (test_set 1),1,AUROC,0.6637161527999734,twosides-NOSYN,AUROC
479,leave_drugs_out (test_set 1),1,AUROC,0.7293341649999247,twosides-NOSYN,AUROC
480,leave_drugs_out (test_set 1),1,AUROC,0.6695184000531131,twosides-NOSYN,AUROC
481,leave_drugs_out (test_set 1),1,AUROC,0.693678075728067,twosides-NOSYN,AUROC
482,leave_drugs_out (test_set 1),1,AUROC,0.6477884174413919,twosides-NOSYN,AUROC
483,leave_drugs_out (test_set 1),1,AUROC,0.6874029966898305,twosides-NOSYN,AUROC
484,leave_drugs_out (test_set 1),1,AUROC,0.7017257327248847,twosides-NOSYN,AUROC
485,leave_drugs_out (test_set 1),1,AUROC,0.8274501597227777,twosides-NOSYN,AUROC
486,leave_drugs_out (test_set 1),1,AUROC,0.6523966598994531,twosides-NOSYN,AUROC
487,leave_drugs_out (test_set 1),1,AUROC,0.659392973697486,twosides-NOSYN,AUROC
488,leave_drugs_out (test_set 1),1,AUROC,0.8146403995948165,twosides-NOSYN,AUROC
489,leave_drugs_out (test_set 1),1,AUROC,0.6663011640436478,twosides-NOSYN,AUROC
490,leave_drugs_out (test_set 1),1,AUROC,0.7948632545226172,twosides-NOSYN,AUROC
491,leave_drugs_out (test_set 1),1,AUROC,0.6445343874160627,twosides-NOSYN,AUROC
492,leave_drugs_out (test_set 1),2,AUROC,0.6587582323738823,twosides-NOSYN,AUROC
493,leave_drugs_out (test_set 1),1,AUROC,0.7001976284584981,twosides-NOSYN,AUROC
494,leave_drugs_out (test_set 1),1,AUROC,0.6763661411531059,twosides-NOSYN,AUROC
495,leave_drugs_out (test_set 1),1,AUROC,0.7146143966235053,twosides-NOSYN,AUROC
496,leave_drugs_out (test_set 1),1,AUROC,0.7295869674775192,twosides-NOSYN,AUROC
497,leave_drugs_out (test_set 1),1,AUROC,0.736078385171222,twosides-NOSYN,AUROC
498,leave_drugs_out (test_set 1),1,AUROC,0.7410052403024144,twosides-NOSYN,AUROC
499,leave_drugs_out (test_set 1),1,AUROC,0.7507379681011561,twosides-NOSYN,AUROC
500,leave_drugs_out (test_set 1),2,AUROC,0.6785410444004849,twosides-NOSYN,AUROC
501,leave_drugs_out (test_set 1),1,AUROC,0.6758543870979627,twosides-NOSYN,AUROC
502,leave_drugs_out (test_set 1),1,AUROC,0.7578883260825806,twosides-NOSYN,AUROC
503,leave_drugs_out (test_set 1),1,AUROC,0.7701887457737451,twosides-NOSYN,AUROC
504,leave_drugs_out (test_set 1),1,AUROC,0.7392175474893995,twosides-NOSYN,AUROC
505,leave_drugs_out (test_set 1),1,AUROC,0.7437600276842735,twosides-NOSYN,AUROC
506,leave_drugs_out (test_set 1),1,AUROC,0.6860654196312671,twosides-NOSYN,AUROC
507,leave_drugs_out (test_set 1),1,AUROC,0.6072638979469555,twosides-NOSYN,AUROC
508,leave_drugs_out (test_set 1),1,AUROC,0.6426842500332478,twosides-NOSYN,AUROC
509,leave_drugs_out (test_set 1),1,AUROC,0.7319542751690316,twosides-NOSYN,AUROC
510,leave_drugs_out (test_set 1),1,AUROC,0.7462044251004587,twosides-NOSYN,AUROC
511,leave_drugs_out (test_set 1),1,AUROC,0.6664467830372823,twosides-NOSYN,AUROC
512,leave_drugs_out (test_set 1),1,AUROC,0.7049920495813036,twosides-NOSYN,AUROC
513,leave_drugs_out (test_set 1),1,AUROC,0.6140918845874431,twosides-NOSYN,AUROC
514,leave_drugs_out (test_set 1),1,AUROC,0.6734819452198263,twosides-NOSYN,AUROC
515,leave_drugs_out (test_set 1),2,AUROC,0.6329711722491785,twosides-NOSYN,AUROC
516,leave_drugs_out (test_set 1),1,AUROC,0.7836653777966741,twosides-NOSYN,AUROC
517,leave_drugs_out (test_set 1),1,AUROC,0.6871695505576498,twosides-NOSYN,AUROC
518,leave_drugs_out (test_set 1),1,AUROC,0.6882332940265792,twosides-NOSYN,AUROC
519,leave_drugs_out (test_set 1),1,AUROC,0.7343462919547096,twosides-NOSYN,AUROC
520,leave_drugs_out (test_set 1),1,AUROC,0.711900494549462,twosides-NOSYN,AUROC
521,leave_drugs_out (test_set 1),1,AUROC,0.7721797008921278,twosides-NOSYN,AUROC
522,leave_drugs_out (test_set 1),1,AUROC,0.7379773740533233,twosides-NOSYN,AUROC
523,leave_drugs_out (test_set 1),1,AUROC,0.7175732276752712,twosides-NOSYN,AUROC
524,leave_drugs_out (test_set 1),1,AUROC,0.7363322194019206,twosides-NOSYN,AUROC
525,leave_drugs_out (test_set 1),1,AUROC,0.7740994904505296,twosides-NOSYN,AUROC
526,leave_drugs_out (test_set 1),1,AUROC,0.6948377891969973,twosides-NOSYN,AUROC
527,leave_drugs_out (test_set 1),1,AUROC,0.6918596169499881,twosides-NOSYN,AUROC
528,leave_drugs_out (test_set 1),1,AUROC,0.7960822211173181,twosides-NOSYN,AUROC
529,leave_drugs_out (test_set 1),1,AUROC,0.6763545047652318,twosides-NOSYN,AUROC
530,leave_drugs_out (test_set 1),1,AUROC,0.7647818293643103,twosides-NOSYN,AUROC
531,leave_drugs_out (test_set 1),1,AUROC,0.7885396060892749,twosides-NOSYN,AUROC
532,leave_drugs_out (test_set 1),1,AUROC,0.7566170662841476,twosides-NOSYN,AUROC
533,leave_drugs_out (test_set 1),1,AUROC,0.7521696480606423,twosides-NOSYN,AUROC
534,leave_drugs_out (test_set 1),2,AUROC,0.7013219575210623,twosides-NOSYN,AUROC
535,leave_drugs_out (test_set 1),1,AUROC,0.7081636759462115,twosides-NOSYN,AUROC
536,leave_drugs_out (test_set 1),1,AUROC,0.7452670286953016,twosides-NOSYN,AUROC
537,leave_drugs_out (test_set 1),1,AUROC,0.6860831125346764,twosides-NOSYN,AUROC
538,leave_drugs_out (test_set 1),3,AUROC,0.6660913250026319,twosides-NOSYN,AUROC
539,leave_drugs_out (test_set 1),1,AUROC,0.7411062657053124,twosides-NOSYN,AUROC
540,leave_drugs_out (test_set 1),1,AUROC,0.7031258329250677,twosides-NOSYN,AUROC
541,leave_drugs_out (test_set 1),1,AUROC,0.7130556317986797,twosides-NOSYN,AUROC
542,leave_drugs_out (test_set 1),1,AUROC,0.6879401318110484,twosides-NOSYN,AUROC
543,leave_drugs_out (test_set 1),3,AUROC,0.6836297203683366,twosides-NOSYN,AUROC
544,leave_drugs_out (test_set 1),1,AUROC,0.647288169355861,twosides-NOSYN,AUROC
545,leave_drugs_out (test_set 1),3,AUROC,0.6195226013926348,twosides-NOSYN,AUROC
546,leave_drugs_out (test_set 1),1,AUROC,0.6684827089618861,twosides-NOSYN,AUROC
547,leave_drugs_out (test_set 1),2,AUROC,0.6181567042723,twosides-NOSYN,AUROC
548,leave_drugs_out (test_set 1),1,AUROC,0.716450685367427,twosides-NOSYN,AUROC
549,leave_drugs_out (test_set 1),1,AUROC,0.8157649608783804,twosides-NOSYN,AUROC
550,leave_drugs_out (test_set 1),1,AUROC,0.8075806275251998,twosides-NOSYN,AUROC
551,leave_drugs_out (test_set 1),1,AUROC,0.7680558704761207,twosides-NOSYN,AUROC
552,leave_drugs_out (test_set 1),1,AUROC,0.7359146252636137,twosides-NOSYN,AUROC
